CPU_Utilization,Frequency,IPC,Misses,LLC,MBL,Memory_Footprint,Virt_Memory,Res_Memory,Allocated_Cache,stream
100.0,2199.865,2.52,119.0,360.0,11.8,0.0,32968.0,29424.0,2.5,0
100.0,2200.0,1.8,47751.0,2720.0,4713.3,0.6,849316.0,847128.0,17.5,1
100.0,2200.0,1.69,45939.0,6840.0,4485.0,0.6,849316.0,847128.0,17.5,1
93.8,2200.0,0.7,21534.0,2120.0,1838.8,0.1,104220.0,101660.0,6.25,0
100.0,2199.865,1.09,38746.0,3440.0,2467.8,0.1,107556.0,102460.0,7.5,0
100.0,2199.865,2.9,5939.0,2120.0,361.8,0.0,26220.0,19680.0,2.5,0
100.0,2200.0,1.75,46558.0,5160.0,4547.9,0.6,849316.0,847124.0,15.0,1
100.0,2199.865,2.18,34054.0,5120.0,4128.8,0.1,128304.0,126056.0,13.75,1
93.8,2200.0,2.18,34011.0,3920.0,4115.0,0.1,128304.0,126056.0,13.75,1
100.0,2199.865,0.95,44091.0,4880.0,2573.7,0.1,120652.0,115836.0,10.0,0
100.0,2199.865,1.33,7806.0,3880.0,472.7,0.1,133716.0,128604.0,10.0,0
100.0,2200.0,1.55,296.0,1520.0,70.2,0.0,26172.0,18968.0,2.5,0
100.0,2199.865,2.18,35049.0,8840.0,4546.0,0.1,127396.0,125264.0,12.5,1
100.0,2200.0,2.17,34577.0,2640.0,4465.4,0.1,127396.0,125264.0,12.5,1
100.0,2199.865,0.98,23188.0,5320.0,1330.7,0.1,143560.0,138636.0,11.25,0
93.8,2199.865,2.53,59.0,800.0,4.9,0.0,32968.0,28920.0,2.5,0
100.0,2200.0,1.23,224.0,2000.0,15.5,0.1,101272.0,98548.0,12.5,0
100.0,2200.0,1.16,32998.0,6200.0,2270.0,0.1,115856.0,110908.0,12.5,0
100.0,2199.865,1.71,47809.0,4680.0,4704.4,0.6,849316.0,847128.0,8.75,1
100.0,2199.865,0.99,3.0,40.0,0.1,0.1,103212.0,92340.0,15.0,0
100.0,2200.0,1.16,6838.0,6600.0,1118.8,0.1,93400.0,88204.0,15.0,0
100.0,2200.0,1.74,49437.0,5480.0,4869.3,0.6,849316.0,847128.0,7.5,1
100.0,2200.0,2.15,38351.0,2240.0,4528.5,0.1,127528.0,125268.0,7.5,1
100.0,2200.0,0.81,18302.0,5720.0,1287.7,0.1,104084.0,101656.0,16.25,0
100.0,2200.0,0.81,18010.0,6080.0,1455.2,0.1,104504.0,102196.0,17.5,0
100.0,2199.865,0.87,30445.0,7800.0,1619.4,0.1,170792.0,165832.0,17.5,0
100.0,2199.865,2.51,5025.0,2360.0,463.8,0.1,103880.0,99924.0,2.5,0
100.0,2199.865,2.51,172.0,1080.0,11.6,0.0,32920.0,29124.0,2.5,0
93.8,2200.0,2.1,39667.0,2480.0,4515.1,0.1,127396.0,125268.0,5.0,1
100.0,2199.865,2.3,6914.0,1240.0,674.1,0.0,33492.0,29976.0,2.5,0
100.0,2199.865,0.84,17237.0,7400.0,1379.0,0.1,104500.0,102192.0,20.0,0
100.0,2200.0,2.01,43023.0,1680.0,4913.2,0.1,127396.0,125268.0,2.5,1
100.0,2200.0,1.38,1815.0,1240.0,236.7,0.0,32920.0,26772.0,2.5,0
100.0,2199.865,2.51,242.0,680.0,5.3,0.0,32920.0,26772.0,2.5,0
100.0,2200.0,1.63,52025.0,1920.0,4982.3,0.6,849316.0,847128.0,1.25,1
100.0,2199.865,0.35,18463.0,240.0,945.1,0.2,290704.0,286540.0,1.25,0
100.0,2199.865,0.82,13711.0,15040.0,1092.5,0.1,123780.0,120628.0,21.25,1
100.0,2199.865,0.9,11467.0,320.0,1278.6,0.2,301460.0,294236.0,2.5,0
93.8,2200.0,0.83,17653.0,560.0,1513.9,0.5,623116.0,616332.0,3.75,0
100.0,2199.865,1.55,4182.0,2200.0,419.9,0.6,833088.0,770164.0,2.5,0
100.0,2200.0,2.33,356.0,1360.0,46.0,0.1,109948.0,106508.0,17.5,1
100.0,2199.865,0.6,3737.0,440.0,367.6,0.2,290704.0,286540.0,6.25,0
100.0,2199.865,0.41,21500.0,2760.0,3530.6,0.2,290704.0,286540.0,6.25,0
100.0,2199.865,2.45,9735.0,1400.0,821.2,0.1,123104.0,117512.0,16.25,1
100.0,2199.865,0.28,60953.0,15560.0,3763.0,0.1,121064.0,118040.0,16.25,1
100.0,2199.865,0.81,33517.0,3200.0,2262.4,0.1,135780.0,130716.0,7.5,0
100.0,2199.865,0.87,16110.0,1160.0,1402.3,0.5,623116.0,616860.0,7.5,0
93.8,2199.865,0.69,38974.0,2320.0,2346.4,0.1,144712.0,139692.0,8.75,0
100.0,2200.0,0.88,15281.0,1640.0,1476.3,0.5,623116.0,616324.0,8.75,0
100.0,2199.865,0.9,15212.0,1920.0,1499.4,0.5,623116.0,616324.0,8.75,0
100.0,2199.865,0.6,3522.0,600.0,249.5,0.2,290704.0,286536.0,10.0,0
100.0,2200.0,1.35,7319.0,2960.0,611.6,0.1,97296.0,92164.0,10.0,0
100.0,2200.0,1.2,37248.0,6960.0,1423.8,0.1,117416.0,112496.0,11.25,0
100.0,2199.865,1.68,10764.0,6480.0,595.4,0.1,107420.0,102460.0,12.5,0
100.0,2199.865,1.8,1807.0,3760.0,84.4,0.1,100524.0,95596.0,13.75,0
100.0,2200.0,0.97,11923.0,3960.0,973.3,0.5,623116.0,616676.0,13.75,0
100.0,2200.0,2.56,1338.0,480.0,267.7,0.5,650256.0,647320.0,8.75,1
100.0,2200.0,0.51,19167.0,5200.0,1976.4,0.2,290704.0,286536.0,16.25,0
100.0,2200.0,0.99,10543.0,3160.0,1053.6,0.5,623116.0,616660.0,17.5,0
100.0,2200.0,1.56,4102.0,2280.0,350.3,0.6,833092.0,777020.0,2.5,0
100.0,2200.0,2.97,1193.0,200.0,96.9,0.1,123088.0,117496.0,5.0,1
93.8,2200.0,2.55,1509.0,560.0,265.5,0.5,650460.0,647344.0,3.75,1
100.0,2200.0,0.79,33222.0,6680.0,1518.4,0.1,166804.0,161604.0,20.0,0
100.0,2200.0,0.9,12765.0,4320.0,1066.7,0.5,623116.0,616632.0,20.0,0
100.0,2200.0,1.52,4838.0,1360.0,490.2,0.6,833092.0,775768.0,2.5,0
100.0,2200.0,2.21,3495.0,2040.0,536.1,0.0,29984.0,27204.0,2.5,0
93.8,2199.865,2.2,30872.0,640.0,2391.9,0.0,12236.0,7904.0,21.25,1
100.0,2200.0,0.59,5171.0,1600.0,483.8,0.2,290704.0,286536.0,3.75,0
100.0,2199.865,2.4,3429.0,720.0,303.3,0.1,204068.0,186924.0,5.0,0
100.0,2200.0,0.89,16481.0,1280.0,1711.6,0.5,623116.0,616420.0,5.0,0
100.0,2200.0,2.22,3307.0,2200.0,443.3,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,2.0,282.0,760.0,21.6,0.0,9700.0,5136.0,16.25,1
100.0,2199.865,0.61,3424.0,1520.0,324.1,0.2,290704.0,286536.0,7.5,0
100.0,2199.865,0.93,14847.0,1960.0,1289.1,0.5,623116.0,616436.0,7.5,0
100.0,2199.865,2.34,3809.0,2000.0,272.3,0.1,204068.0,187184.0,8.75,0
100.0,2200.0,2.22,3387.0,2160.0,508.2,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,1.22,5046.0,4120.0,515.5,0.1,78936.0,74516.0,13.75,1
93.3,2200.0,3.38,969.0,11880.0,88.6,0.1,170272.0,141448.0,13.75,1
100.0,2199.865,2.11,5181.0,440.0,386.1,0.1,204068.0,187188.0,10.0,0
100.0,2200.0,0.61,3258.0,2440.0,267.7,0.2,290704.0,286540.0,10.0,0
100.0,2199.865,0.61,3288.0,1960.0,240.4,0.2,290704.0,286540.0,10.0,0
100.0,2200.0,0.98,11562.0,4640.0,1077.9,0.5,623116.0,617044.0,10.0,0
100.0,2199.865,2.2,3613.0,2240.0,587.6,0.0,29984.0,27200.0,2.5,0
100.0,2199.865,2.22,3347.0,2440.0,578.8,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,3.02,1962.0,9480.0,285.9,0.1,180688.0,156360.0,12.5,1
100.0,2200.0,2.22,3321.0,2000.0,430.7,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,2.0,29.0,4360.0,5.2,0.0,15916.0,11300.0,11.25,1
100.0,2199.865,2.53,3.0,160.0,0.3,0.1,78192.0,70032.0,12.5,0
100.0,2200.0,2.2,3573.0,2200.0,325.8,0.0,29984.0,27200.0,2.5,0
100.0,2200.0,2.16,4647.0,1080.0,329.1,0.1,204616.0,188772.0,13.75,0
100.0,2199.865,0.96,12420.0,2960.0,1237.0,0.5,623116.0,616280.0,13.75,0
100.0,2199.865,2.52,3.0,160.0,0.2,0.1,75396.0,67396.0,15.0,0
100.0,2199.865,2.0,2243.0,3680.0,423.0,0.1,202440.0,184548.0,16.25,0
100.0,2200.0,0.96,12153.0,2760.0,1124.8,0.5,623116.0,617036.0,16.25,0
100.0,2200.0,0.98,11839.0,5520.0,1105.2,0.5,623116.0,617036.0,16.25,0
100.0,2200.0,1.04,8952.0,6720.0,918.3,0.5,623116.0,616904.0,17.5,0
100.0,2199.865,2.22,3169.0,2400.0,357.0,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,2.11,17069.0,240.0,1383.6,0.0,11468.0,7132.0,5.0,1
100.0,2200.0,1.51,800.0,1880.0,122.0,0.4,593412.0,587356.0,18.75,0
100.0,2200.0,1.96,1174.0,1320.0,117.0,0.0,35444.0,31068.0,3.75,1
100.0,2200.0,1.05,8811.0,10200.0,795.4,0.5,623116.0,617140.0,20.0,0
100.0,2200.0,2.2,3399.0,1880.0,134.5,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,2.2,3360.0,2080.0,115.9,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,2.49,1529.0,5640.0,117.9,0.1,203052.0,185340.0,21.25,0
100.0,2200.0,0.57,36176.0,840.0,4717.3,0.1,111556.0,90504.0,1.25,0
100.0,2200.0,0.66,30207.0,1080.0,3261.8,0.1,111292.0,88844.0,2.5,0
100.0,2199.865,0.38,22486.0,720.0,2819.7,0.2,290704.0,286536.0,3.75,0
100.0,2200.0,2.53,87.0,760.0,8.3,0.0,54380.0,50804.0,2.5,0
100.0,2200.0,2.51,149.0,560.0,11.4,0.0,32968.0,29232.0,2.5,0
100.0,2199.865,2.23,26474.0,17920.0,3710.9,0.1,128304.0,126056.0,18.75,1
100.0,2200.0,2.17,33374.0,7240.0,4299.8,0.1,127528.0,125268.0,18.75,1
100.0,2200.0,2.17,33112.0,9440.0,4279.6,0.1,127528.0,125268.0,18.75,1
100.0,2199.865,1.03,74297.0,12280.0,8556.8,0.7,881528.0,867196.0,18.75,1
100.0,2199.865,0.6,22138.0,400.0,1778.8,0.1,104500.0,102192.0,5.0,0
100.0,2200.0,2.53,67.0,480.0,4.8,0.0,32968.0,28944.0,2.5,0
100.0,2199.865,0.4,20525.0,1920.0,2785.9,0.2,290704.0,286536.0,7.5,0
100.0,2200.0,0.73,20170.0,2400.0,1950.5,0.1,103956.0,101400.0,7.5,0
100.0,2199.865,1.01,29573.0,5960.0,2913.6,0.1,111460.0,88800.0,8.75,0
100.0,2200.0,0.95,32243.0,4240.0,3171.9,0.1,112660.0,88960.0,8.75,0
100.0,2199.865,0.69,20648.0,1840.0,1612.4,0.1,104084.0,101656.0,8.75,0
100.0,2200.0,2.89,6180.0,2240.0,355.2,0.0,26220.0,20004.0,2.5,0
100.0,2200.0,2.53,72.0,640.0,4.9,0.0,32920.0,26972.0,2.5,0
100.0,2200.0,1.08,77720.0,9520.0,8918.8,0.7,881528.0,867132.0,13.75,1
100.0,2199.865,1.03,75890.0,7240.0,8639.0,0.7,881528.0,867132.0,13.75,1
100.0,2200.0,0.51,11216.0,2440.0,1665.9,0.2,290704.0,286540.0,10.0,0
100.0,2199.865,0.69,20227.0,2360.0,1601.0,0.1,104504.0,102192.0,10.0,0
100.0,2199.865,2.22,31578.0,12200.0,4089.6,0.1,127396.0,125268.0,12.5,1
100.0,2199.865,0.43,19826.0,2920.0,3210.7,0.2,290704.0,286540.0,11.25,0
100.0,2200.0,1.08,78876.0,6880.0,9086.2,0.7,881528.0,867132.0,11.25,1
100.0,2199.865,1.5,276.0,1880.0,66.3,0.0,26172.0,19760.0,2.5,0
100.0,2200.0,2.13,37160.0,2440.0,4560.6,0.1,127396.0,125264.0,10.0,1
100.0,2199.865,1.07,79634.0,5640.0,9312.8,0.7,881528.0,867132.0,8.75,1
100.0,2199.865,0.61,3309.0,200.0,348.1,0.2,290704.0,286536.0,15.0,0
100.0,2199.865,1.24,184.0,2280.0,15.6,0.1,101268.0,98544.0,15.0,0
100.0,2200.0,0.77,18201.0,3920.0,1292.7,0.1,104208.0,101772.0,16.25,0
93.8,2200.0,1.07,81171.0,3520.0,9421.7,0.7,881528.0,867328.0,6.25,1
100.0,2200.0,0.74,18725.0,3000.0,1378.2,0.1,104504.0,102192.0,17.5,0
100.0,2199.865,0.75,18412.0,2720.0,1304.9,0.1,104504.0,102192.0,17.5,0
93.8,2200.0,2.55,4911.0,2560.0,486.0,0.1,104544.0,100588.0,2.5,0
100.0,2200.0,0.83,16384.0,6760.0,1115.2,0.1,104088.0,101660.0,20.0,0
100.0,2200.0,0.76,18094.0,3080.0,1348.5,0.1,104504.0,102196.0,20.0,0
100.0,2199.865,0.82,17044.0,6320.0,1481.5,0.1,104088.0,101656.0,21.25,0
100.0,2200.0,2.53,140.0,840.0,6.3,0.0,33492.0,27548.0,2.5,0
93.3,2199.865,1.96,43577.0,680.0,4351.2,0.1,127528.0,125268.0,1.25,1
100.0,2200.0,0.37,60438.0,840.0,4665.3,0.1,100348.0,97752.0,1.25,0
100.0,2200.0,1.45,3093.0,1240.0,227.6,0.0,35708.0,30572.0,1.25,0
100.0,2200.0,2.13,3829.0,1960.0,445.7,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,2.2,4103.0,1520.0,466.3,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,0.55,31651.0,1680.0,2922.1,0.1,100080.0,97488.0,3.75,0
100.0,2200.0,0.74,21299.0,1360.0,1912.8,0.1,103704.0,101356.0,5.0,0
100.0,2199.865,2.2,3338.0,1880.0,486.2,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,2.21,3340.0,1920.0,472.3,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,2.22,3275.0,2200.0,462.0,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,1.22,3596.0,2280.0,304.1,0.5,669012.0,651116.0,17.5,1
100.0,2199.865,2.1,4206.0,840.0,322.3,0.1,121500.0,119384.0,6.25,0
100.0,2200.0,0.71,21653.0,2960.0,1931.3,0.1,104504.0,102192.0,6.25,0
100.0,2200.0,0.55,27758.0,2400.0,1807.1,0.1,81704.0,76560.0,6.25,0
100.0,2199.865,1.18,3703.0,3160.0,353.2,0.5,665604.0,647400.0,16.25,1
100.0,2199.865,1.93,2021.0,960.0,264.9,0.1,112180.0,109904.0,7.5,0
100.0,2200.0,1.72,47743.0,10560.0,4614.1,0.6,849316.0,847128.0,15.0,1
100.0,2200.0,1.77,48079.0,11480.0,4694.6,0.6,849316.0,847124.0,13.75,1
100.0,2199.865,2.2,3355.0,1920.0,375.4,0.0,29984.0,27200.0,2.5,0
93.8,2200.0,1.51,19758.0,5120.0,1279.8,0.1,105808.0,100880.0,11.25,0
100.0,2200.0,0.97,26455.0,4920.0,1994.1,0.1,144880.0,139960.0,11.25,0
100.0,2200.0,2.21,3320.0,2080.0,286.9,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,1.41,6070.0,6840.0,548.6,0.8,1101972.0,1048576.0,11.25,1
100.0,2199.865,1.3,6574.0,3840.0,584.8,0.7,909816.0,892872.0,10.0,1
100.0,2200.0,2.26,3155.0,120.0,224.6,0.1,121232.0,119120.0,13.75,0
100.0,2199.865,0.8,19026.0,3760.0,1215.8,0.1,104504.0,102196.0,13.75,0
93.8,2199.865,0.8,19058.0,3520.0,1277.3,0.1,104504.0,102196.0,13.75,0
100.0,2200.0,2.21,3298.0,2320.0,527.3,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,1.81,48750.0,6880.0,4796.2,0.6,849316.0,847124.0,8.75,1
100.0,2200.0,1.29,6373.0,2280.0,593.9,0.8,1019344.0,1003827.2,8.75,1
100.0,2199.865,2.22,3215.0,520.0,296.0,0.1,119060.0,117008.0,15.0,0
100.0,2200.0,0.8,19116.0,4320.0,1404.1,0.1,104500.0,102192.0,15.0,0
100.0,2199.865,0.8,33160.0,8600.0,2034.5,0.1,163928.0,158964.0,15.0,0
100.0,2199.865,1.23,8023.0,960.0,745.6,0.4,548820.0,531888.0,7.5,1
100.0,2199.865,1.28,21667.0,1800.0,1901.0,0.7,882516.0,865808.0,7.5,1
100.0,2199.865,2.16,3756.0,160.0,219.1,0.1,120148.0,118064.0,16.25,0
100.0,2200.0,1.16,14411.0,7280.0,659.6,0.1,148968.0,143920.0,16.25,0
100.0,2200.0,0.94,25990.0,6360.0,1188.3,0.1,158652.0,153688.0,16.25,0
100.0,2200.0,1.83,51343.0,3960.0,5028.3,0.6,849316.0,847128.0,6.25,1
100.0,2200.0,1.79,2304.0,4680.0,95.9,0.1,101244.0,96124.0,17.5,0
100.0,2200.0,2.15,3362.0,160.0,277.9,0.1,130052.0,127800.0,18.75,0
100.0,2200.0,2.09,3846.0,880.0,256.7,0.1,124624.0,122552.0,20.0,0
100.0,2200.0,2.22,3253.0,2280.0,355.4,0.0,29984.0,27212.0,2.5,0
100.0,2200.0,1.64,50784.0,2200.0,4988.8,0.6,849316.0,847128.0,2.5,1
100.0,2199.865,1.94,5982.0,480.0,522.1,0.1,115472.0,113308.0,2.5,0
93.8,2199.865,1.83,7095.0,280.0,557.8,0.1,123136.0,120964.0,2.5,0
100.0,2200.0,0.74,1491.0,15880.0,109.3,0.1,111044.0,107292.0,18.75,1
100.0,2199.865,2.22,3296.0,2160.0,663.2,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,0.82,15169.0,14720.0,1065.0,0.1,123776.0,120624.0,17.5,1
100.0,2200.0,2.14,4083.0,120.0,326.4,0.1,123952.0,121764.0,6.25,0
100.0,2200.0,1.71,29989.0,15200.0,2907.0,0.1,120824.0,117704.0,16.25,1
100.0,2199.865,2.21,3427.0,2200.0,253.8,0.0,29984.0,27200.0,2.5,0
100.0,2199.865,0.61,3437.0,360.0,206.3,0.2,290704.0,286536.0,8.75,0
100.0,2199.865,2.16,3680.0,280.0,202.9,0.1,114656.0,112520.0,8.75,0
100.0,2199.865,2.1,4311.0,240.0,242.3,0.1,125576.0,123344.0,8.75,0
100.0,2200.0,0.24,69412.0,13200.0,4613.5,0.1,120916.0,118012.0,13.75,1
100.0,2200.0,2.15,4137.0,1000.0,373.8,0.1,121772.0,119648.0,10.0,0
100.0,2200.0,0.51,17403.0,3720.0,2021.6,0.2,290704.0,286536.0,11.25,0
100.0,2199.865,2.03,4797.0,360.0,368.0,0.1,123672.0,121496.0,11.25,0
100.0,2200.0,2.22,3267.0,2160.0,651.3,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.38,2928.0,720.0,214.8,0.1,188424.0,158644.0,11.25,1
100.0,2199.865,2.47,9559.0,2120.0,796.7,0.1,122708.0,117240.0,11.25,1
100.0,2199.865,0.61,3418.0,840.0,325.8,0.2,290704.0,286540.0,12.5,0
100.0,2199.865,2.19,3234.0,600.0,223.4,0.1,121772.0,119648.0,12.5,0
100.0,2199.865,0.61,3282.0,800.0,331.9,0.2,290704.0,286536.0,13.75,0
100.0,2200.0,2.21,3106.0,2520.0,234.6,0.0,28168.0,25204.0,2.5,0
100.0,2200.0,2.38,2979.0,4280.0,227.3,0.1,189176.0,159696.0,8.75,1
100.0,2200.0,1.77,27613.0,8440.0,2547.6,0.1,120844.0,117720.0,8.75,1
100.0,2199.865,2.3,2280.0,1400.0,152.3,0.1,115336.0,113048.0,16.25,0
100.0,2199.865,2.2,3303.0,2040.0,402.1,0.0,29984.0,27200.0,2.5,0
100.0,2200.0,2.44,546.0,3000.0,182.9,0.1,187732.0,157852.0,6.25,1
100.0,2199.865,1.7,9206.0,10800.0,722.2,0.1,114296.0,109324.0,17.5,0
100.0,2199.865,2.45,2253.0,3280.0,224.5,0.1,188604.0,159172.0,5.0,1
100.0,2199.865,0.61,2886.0,2160.0,218.0,0.2,290704.0,286536.0,18.75,0
100.0,2199.865,0.54,17309.0,8720.0,1662.8,0.2,290704.0,286536.0,18.75,0
100.0,2200.0,1.53,1068.0,1840.0,82.1,0.0,41156.0,36104.0,18.75,0
100.0,2200.0,2.21,6305.0,720.0,677.9,0.1,190044.0,160492.0,2.5,1
100.0,2200.0,0.62,19190.0,2240.0,3736.1,0.1,113368.0,109968.0,2.5,1
100.0,2199.865,0.55,17428.0,7880.0,2223.0,0.2,290704.0,286540.0,21.25,0
100.0,2200.0,2.26,1165.0,640.0,58.9,0.1,110712.0,107248.0,1.25,1
100.0,2200.0,1.31,66559.0,2200.0,6023.2,0.1,119768.0,116872.0,1.25,1
100.0,2200.0,2.57,90329.0,2040.0,8206.9,0.1,68112.0,66204.0,2.5,0
100.0,2199.865,2.54,94536.0,1680.0,8342.7,0.1,68112.0,66204.0,2.5,0
93.8,2199.865,1.42,657.0,1280.0,58.5,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,2.17,32370.0,3920.0,4279.4,0.1,127528.0,125264.0,20.0,1
100.0,2199.865,2.04,6229.0,200.0,470.5,0.1,204068.0,186660.0,3.75,0
100.0,2200.0,1.07,74294.0,15280.0,8660.0,0.7,881528.0,867260.0,18.75,1
100.0,2199.865,2.69,89337.0,3560.0,8650.1,0.1,68112.0,66208.0,5.0,0
100.0,2200.0,1.94,5828.0,760.0,450.3,0.1,113156.0,110960.0,5.0,0
100.0,2200.0,1.42,656.0,1800.0,170.8,0.0,5332.0,3016.0,2.5,0
93.8,2200.0,1.04,74858.0,14480.0,8693.0,0.7,881528.0,867132.0,17.5,1
100.0,2199.865,1.06,74286.0,14160.0,8706.4,0.7,881528.0,867132.0,17.5,1
100.0,2200.0,2.37,1085.0,10520.0,234.5,0.1,174596.0,113960.0,16.25,1
100.0,2200.0,1.04,73973.0,13840.0,7990.9,0.7,881528.0,867200.0,16.25,1
100.0,2200.0,1.42,580.0,1280.0,124.8,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,2.17,34780.0,6240.0,4612.8,0.1,128304.0,126052.0,15.0,1
100.0,2200.0,2.66,90502.0,2920.0,9378.1,0.1,68112.0,66204.0,8.75,0
100.0,2199.865,2.26,4320.0,1040.0,273.2,0.1,204340.0,188244.0,8.75,0
100.0,2200.0,1.02,75772.0,11480.0,8814.2,0.7,881528.0,867328.0,13.75,1
100.0,2199.865,2.16,4635.0,640.0,393.9,0.1,204068.0,186660.0,12.5,0
100.0,2199.865,2.13,5007.0,2960.0,399.7,0.1,204484.0,188244.0,12.5,0
100.0,2200.0,1.41,565.0,1680.0,102.3,0.0,5476.0,3184.0,2.5,0
93.8,2199.865,1.01,75289.0,8640.0,8623.9,0.7,881528.0,867132.0,10.0,1
100.0,2199.865,2.07,3948.0,1520.0,383.6,0.1,121632.0,119384.0,13.75,0
100.0,2199.865,2.16,3609.0,160.0,280.2,0.1,119488.0,117272.0,15.0,0
93.8,2200.0,2.08,3835.0,320.0,325.2,0.1,126660.0,124400.0,15.0,0
100.0,2200.0,2.24,4119.0,400.0,243.6,0.1,203340.0,185600.0,15.0,0
100.0,2200.0,2.21,4130.0,40.0,269.5,0.1,204068.0,187184.0,15.0,0
100.0,2200.0,1.42,543.0,1640.0,366.2,0.0,5332.0,3012.0,2.5,0
100.0,2200.0,1.42,526.0,1720.0,348.9,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,2.14,3586.0,920.0,279.8,0.1,127056.0,124928.0,16.25,0
100.0,2199.865,2.22,4119.0,280.0,310.5,0.1,204340.0,187716.0,17.5,0
100.0,2200.0,2.06,39870.0,1200.0,4870.0,0.1,127396.0,125264.0,5.0,1
100.0,2200.0,1.42,609.0,840.0,69.0,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,2.12,4629.0,1480.0,283.8,0.1,203652.0,186128.0,20.0,0
100.0,2199.865,2.13,3448.0,120.0,318.2,0.1,117804.0,115692.0,21.25,0
100.0,2199.865,1.94,4740.0,2160.0,432.2,0.1,123404.0,121236.0,21.25,0
100.0,2200.0,1.41,1398.0,960.0,612.8,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,0.72,43150.0,200.0,3860.1,0.1,112260.0,89748.0,1.25,0
100.0,2200.0,1.42,962.0,1320.0,258.0,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,0.86,19026.0,18400.0,1885.9,0.7,860888.0,858756.0,21.25,1
100.0,2200.0,1.42,662.0,1080.0,168.9,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,2.55,88762.0,1840.0,9691.5,0.1,68112.0,66204.0,3.75,0
100.0,2199.865,1.73,7395.0,80.0,407.2,0.1,123536.0,121496.0,3.75,0
100.0,2200.0,1.42,695.0,1600.0,151.7,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.41,682.0,1680.0,150.2,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.42,696.0,1800.0,163.2,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,2.09,4704.0,480.0,368.4,0.1,112732.0,110432.0,5.0,0
100.0,2200.0,1.02,73357.0,15400.0,8493.8,0.7,881528.0,867124.0,17.5,1
100.0,2200.0,1.02,73919.0,12520.0,8550.4,0.7,881528.0,867132.0,16.25,1
100.0,2200.0,1.04,73862.0,8880.0,8620.9,0.7,881528.0,867132.0,16.25,1
100.0,2199.865,2.16,3754.0,40.0,237.6,0.1,118228.0,116212.0,8.75,0
100.0,2200.0,1.42,464.0,1640.0,300.2,0.0,5476.0,3184.0,2.5,0
93.8,2200.0,1.42,539.0,1120.0,72.2,0.0,5332.0,3016.0,2.5,0
100.0,2199.865,2.37,216.0,160.0,55.8,0.1,174596.0,80380.0,11.25,1
100.0,2199.865,2.57,91397.0,6880.0,9689.5,0.1,68112.0,66208.0,12.5,0
100.0,2200.0,1.91,5016.0,120.0,313.4,0.1,116012.0,113840.0,12.5,0
100.0,2200.0,1.02,76028.0,4360.0,7968.1,0.7,881528.0,867136.0,8.75,1
100.0,2200.0,1.02,75586.0,4200.0,7963.6,0.7,881528.0,867136.0,8.75,1
100.0,2199.865,2.61,94442.0,9080.0,8928.8,0.1,68112.0,66204.0,15.0,0
100.0,2200.0,2.21,3326.0,1280.0,248.2,0.1,112732.0,110432.0,15.0,0
100.0,2199.865,1.2,10655.0,5400.0,2077.1,0.1,109572.0,86960.0,16.25,0
100.0,2200.0,1.08,10928.0,4440.0,1940.1,0.1,110796.0,87692.0,16.25,0
100.0,2199.865,0.98,27362.0,5960.0,3239.6,0.1,112732.0,88408.0,16.25,0
93.8,2200.0,0.39,28151.0,1640.0,2963.9,0.7,860888.0,858820.0,5.0,1
100.0,2199.865,0.37,29987.0,1440.0,3055.1,0.7,860888.0,858820.0,5.0,1
100.0,2199.865,0.32,29922.0,1640.0,3094.0,0.7,860888.0,858820.0,5.0,1
100.0,2200.0,0.77,23939.0,760.0,2330.6,0.7,860888.0,858948.0,3.75,1
100.0,2199.865,2.59,88332.0,12680.0,8601.4,0.1,68112.0,66208.0,21.25,0
100.0,2200.0,1.41,1239.0,1200.0,253.4,0.0,5332.0,3012.0,2.5,0
100.0,2200.0,1.02,3250.0,240.0,288.6,0.0,63236.0,43500.0,1.25,0
100.0,2199.865,2.18,3994.0,1560.0,360.3,0.0,29984.0,27204.0,2.5,0
